"vars_manip_1","vars_manip_2","vars_manip","distrib","phage_disp","Cell_population","Cell2_population","relativecA","relativeI","cA","irate","relativeR","relativeChi","Chi","relativecR","cR","relativeY","Y","relativeb","b","Cell2_Cell1"
"b","cA","b_vs_cA","no_paras","40",5.9835e+15,5.9835e+15,1,NA,4.17e-16,NA,NA,NA,NA,NA,NA,NA,NA,10,30,1
"b","cA","b_vs_cA","no_paras","40",5.9835e+15,5.9835e+15,1,NA,4.17e-16,NA,NA,NA,NA,NA,NA,NA,NA,3.1623,30,1
"b","cA","b_vs_cA","no_paras","40",5.9835e+15,5.9835e+15,1,NA,4.17e-16,NA,NA,NA,NA,NA,NA,NA,NA,0.31623,30,1
"b","cA","b_vs_cA","no_paras","40",6.0796e+15,6.0796e+15,1.5,NA,4.17e-16,NA,NA,NA,NA,NA,NA,NA,NA,0.1,30,1
"b","cA","b_vs_cA","no_paras","40",6.0796e+15,6.0796e+15,1.5,NA,4.17e-16,NA,NA,NA,NA,NA,NA,NA,NA,1,30,1
"b","cA","b_vs_cA","no_paras","40",6.0796e+15,6.0796e+15,1.5,NA,4.17e-16,NA,NA,NA,NA,NA,NA,NA,NA,10,30,1
"b","cA","b_vs_cA","no_paras","40",6.0796e+15,6.0796e+15,1.5,NA,4.17e-16,NA,NA,NA,NA,NA,NA,NA,NA,3.1623,30,1
"b","cA","b_vs_cA","no_paras","40",6.0796e+15,6.0796e+15,1.5,NA,4.17e-16,NA,NA,NA,NA,NA,NA,NA,NA,0.31623,30,1
"b","cA","b_vs_cA","no_paras","40",6.1811e+15,6.1811e+15,2.25,NA,4.17e-16,NA,NA,NA,NA,NA,NA,NA,NA,0.1,30,1
"b","cA","b_vs_cA","no_paras","40",6.1811e+15,6.1811e+15,2.25,NA,4.17e-16,NA,NA,NA,NA,NA,NA,NA,NA,1,30,1
"b","cA","b_vs_cA","no_paras","40",6.1811e+15,6.1811e+15,2.25,NA,4.17e-16,NA,NA,NA,NA,NA,NA,NA,NA,10,30,1
"b","cA","b_vs_cA","no_paras","40",6.1811e+15,6.1811e+15,2.25,NA,4.17e-16,NA,NA,NA,NA,NA,NA,NA,NA,3.1623,30,1
"b","cA","b_vs_cA","no_paras","40",6.1811e+15,6.1811e+15,2.25,NA,4.17e-16,NA,NA,NA,NA,NA,NA,NA,NA,0.31623,30,1
"b","Chi","b_vs_Chi","no_paras","40",8.2712e+15,3.4683e+15,NA,NA,NA,NA,NA,0.42,315,NA,NA,NA,NA,0.1,30,0.419322468323822
"b","Chi","b_vs_Chi","no_paras","40",8.2712e+15,3.4683e+15,NA,NA,NA,NA,NA,0.42,315,NA,NA,NA,NA,1,30,0.419322468323822
"b","Chi","b_vs_Chi","no_paras","40",8.2712e+15,3.4683e+15,NA,NA,NA,NA,NA,0.42,315,NA,NA,NA,NA,10,30,0.419322468323822
"b","Chi","b_vs_Chi","no_paras","40",8.2712e+15,3.4683e+15,NA,NA,NA,NA,NA,0.42,315,NA,NA,NA,NA,3.1623,30,0.419322468323822
"b","Chi","b_vs_Chi","no_paras","40",8.2712e+15,3.4683e+15,NA,NA,NA,NA,NA,0.42,315,NA,NA,NA,NA,0.31623,30,0.419322468323822
"b","Chi","b_vs_Chi","no_paras","40",1.865e+15,1.6623e+16,NA,NA,NA,NA,NA,5.62,315,NA,NA,NA,NA,0.1,30,8.91313672922252
"b","Chi","b_vs_Chi","no_paras","40",1.865e+15,1.6623e+16,NA,NA,NA,NA,NA,5.62,315,NA,NA,NA,NA,1,30,8.91313672922252
"b","Chi","b_vs_Chi","no_paras","40",1.865e+15,1.6623e+16,NA,NA,NA,NA,NA,5.62,315,NA,NA,NA,NA,10,30,8.91313672922252
"b","Chi","b_vs_Chi","no_paras","40",1.865e+15,1.6623e+16,NA,NA,NA,NA,NA,5.62,315,NA,NA,NA,NA,3.1623,30,8.91313672922252
"b","Chi","b_vs_Chi","no_paras","40",1.865e+15,1.6623e+16,NA,NA,NA,NA,NA,5.62,315,NA,NA,NA,NA,0.31623,30,8.91313672922252
"b","Chi","b_vs_Chi","no_paras","40",5.9835e+15,5.9835e+15,NA,NA,NA,NA,NA,1,315,NA,NA,NA,NA,0.1,30,1
"b","Chi","b_vs_Chi","no_paras","40",5.9835e+15,5.9835e+15,NA,NA,NA,NA,NA,1,315,NA,NA,NA,NA,1,30,1
"b","Chi","b_vs_Chi","no_paras","40",5.9835e+15,5.9835e+15,NA,NA,NA,NA,NA,1,315,NA,NA,NA,NA,10,30,1
"b","Chi","b_vs_Chi","no_paras","40",5.9835e+15,5.9835e+15,NA,NA,NA,NA,NA,1,315,NA,NA,NA,NA,3.1623,30,1
"b","Chi","b_vs_Chi","no_paras","40",5.9835e+15,5.9835e+15,NA,NA,NA,NA,NA,1,315,NA,NA,NA,NA,0.31623,30,1
"b","Chi","b_vs_Chi","no_paras","40",8.7151e+15,3.005e+15,NA,NA,NA,NA,NA,0.18,315,NA,NA,NA,NA,0.1,30,0.344803846197978
"b","Chi","b_vs_Chi","no_paras","40",8.7151e+15,3.005e+15,NA,NA,NA,NA,NA,0.18,315,NA,NA,NA,NA,1,30,0.344803846197978
"b","Chi","b_vs_Chi","no_paras","40",8.7151e+15,3.005e+15,NA,NA,NA,NA,NA,0.18,315,NA,NA,NA,NA,10,30,0.344803846197978
"b","Chi","b_vs_Chi","no_paras","40",8.7151e+15,3.005e+15,NA,NA,NA,NA,NA,0.18,315,NA,NA,NA,NA,3.1623,30,0.344803846197978
"b","Chi","b_vs_Chi","no_paras","40",8.7151e+15,3.005e+15,NA,NA,NA,NA,NA,0.18,315,NA,NA,NA,NA,0.31623,30,0.344803846197978
"b","Chi","b_vs_Chi","no_paras","40",2.5124e+15,1.2215e+16,NA,NA,NA,NA,NA,2.37,315,NA,NA,NA,NA,0.1,30,4.86188505015125
"b","Chi","b_vs_Chi","no_paras","40",2.5124e+15,1.2215e+16,NA,NA,NA,NA,NA,2.37,315,NA,NA,NA,NA,1,30,4.86188505015125
"b","Chi","b_vs_Chi","no_paras","40",2.5124e+15,1.2215e+16,NA,NA,NA,NA,NA,2.37,315,NA,NA,NA,NA,10,30,4.86188505015125
"b","Chi","b_vs_Chi","no_paras","40",2.5124e+15,1.2215e+16,NA,NA,NA,NA,NA,2.37,315,NA,NA,NA,NA,3.1623,30,4.86188505015125
"b","Chi","b_vs_Chi","no_paras","40",2.5124e+15,1.2215e+16,NA,NA,NA,NA,NA,2.37,315,NA,NA,NA,NA,0.31623,30,4.86188505015125
"b","cR","b_vs_cR","no_paras","40",1.1097e+16,5.5622e+14,NA,NA,NA,NA,NA,NA,NA,0.67,2.25e-14,NA,NA,0.1,30,0.0501234567901235
"b","cR","b_vs_cR","no_paras","40",1.1097e+16,5.5622e+14,NA,NA,NA,NA,NA,NA,NA,0.67,2.25e-14,NA,NA,1,30,0.0501234567901235
"b","cR","b_vs_cR","no_paras","40",1.1097e+16,5.5622e+14,NA,NA,NA,NA,NA,NA,NA,0.67,2.25e-14,NA,NA,10,30,0.0501234567901235
"b","cR","b_vs_cR","no_paras","40",1.1097e+16,5.5622e+14,NA,NA,NA,NA,NA,NA,NA,0.67,2.25e-14,NA,NA,3.1623,30,0.0501234567901235
"b","cR","b_vs_cR","no_paras","40",1.1097e+16,5.5622e+14,NA,NA,NA,NA,NA,NA,NA,0.67,2.25e-14,NA,NA,0.31623,30,0.0501234567901235
"b","cR","b_vs_cR","no_paras","40",5.9835e+15,5.9835e+15,NA,NA,NA,NA,NA,NA,NA,1,2.25e-14,NA,NA,0.1,30,1
"b","cR","b_vs_cR","no_paras","40",5.9835e+15,5.9835e+15,NA,NA,NA,NA,NA,NA,NA,1,2.25e-14,NA,NA,1,30,1
"b","cR","b_vs_cR","no_paras","40",5.9835e+15,5.9835e+15,NA,NA,NA,NA,NA,NA,NA,1,2.25e-14,NA,NA,10,30,1
"b","cR","b_vs_cR","no_paras","40",5.9835e+15,5.9835e+15,NA,NA,NA,NA,NA,NA,NA,1,2.25e-14,NA,NA,3.1623,30,1
"b","cR","b_vs_cR","no_paras","40",5.9835e+15,5.9835e+15,NA,NA,NA,NA,NA,NA,NA,1,2.25e-14,NA,NA,0.31623,30,1
"b","cR","b_vs_cR","no_paras","40",4.7523e+14,1.3706e+16,NA,NA,NA,NA,NA,NA,NA,1.5,2.25e-14,NA,NA,0.1,30,28.8407718367948
"b","cR","b_vs_cR","no_paras","40",4.7523e+14,1.3706e+16,NA,NA,NA,NA,NA,NA,NA,1.5,2.25e-14,NA,NA,1,30,28.8407718367948
"b","cR","b_vs_cR","no_paras","40",4.7523e+14,1.3706e+16,NA,NA,NA,NA,NA,NA,NA,1.5,2.25e-14,NA,NA,10,30,28.8407718367948
"b","cR","b_vs_cR","no_paras","40",4.7523e+14,1.3706e+16,NA,NA,NA,NA,NA,NA,NA,1.5,2.25e-14,NA,NA,3.1623,30,28.8407718367948
"b","cR","b_vs_cR","no_paras","40",4.7523e+14,1.3706e+16,NA,NA,NA,NA,NA,NA,NA,1.5,2.25e-14,NA,NA,0.31623,30,28.8407718367948
"b","cR","b_vs_cR","no_paras","40",9.2441e+13,1.6829e+16,NA,NA,NA,NA,NA,NA,NA,2.25,2.25e-14,NA,NA,0.1,30,182.051254313562
"b","cR","b_vs_cR","no_paras","40",9.2441e+13,1.6829e+16,NA,NA,NA,NA,NA,NA,NA,2.25,2.25e-14,NA,NA,1,30,182.051254313562
"b","cR","b_vs_cR","no_paras","40",9.2441e+13,1.6829e+16,NA,NA,NA,NA,NA,NA,NA,2.25,2.25e-14,NA,NA,10,30,182.051254313562
"b","cR","b_vs_cR","no_paras","40",9.2441e+13,1.6829e+16,NA,NA,NA,NA,NA,NA,NA,2.25,2.25e-14,NA,NA,3.1623,30,182.051254313562
"b","cR","b_vs_cR","no_paras","40",9.2441e+13,1.6829e+16,NA,NA,NA,NA,NA,NA,NA,2.25,2.25e-14,NA,NA,0.31623,30,182.051254313562
"b","cR","b_vs_cR","no_paras","40",1.1524e+16,1.0681e+14,NA,NA,NA,NA,NA,NA,NA,0.44,2.25e-14,NA,NA,0.1,30,0.00926848316556751
"b","cR","b_vs_cR","no_paras","40",1.1524e+16,1.0681e+14,NA,NA,NA,NA,NA,NA,NA,0.44,2.25e-14,NA,NA,1,30,0.00926848316556751
"b","cR","b_vs_cR","no_paras","40",1.1524e+16,1.0681e+14,NA,NA,NA,NA,NA,NA,NA,0.44,2.25e-14,NA,NA,10,30,0.00926848316556751
"b","cR","b_vs_cR","no_paras","40",1.1524e+16,1.0681e+14,NA,NA,NA,NA,NA,NA,NA,0.44,2.25e-14,NA,NA,3.1623,30,0.00926848316556751
"b","cR","b_vs_cR","no_paras","40",1.1524e+16,1.0681e+14,NA,NA,NA,NA,NA,NA,NA,0.44,2.25e-14,NA,NA,0.31623,30,0.00926848316556751
"b","I","b_vs_I","no_paras","40",5.9835e+15,5.9835e+15,NA,100,NA,1.229e+10,0.01,NA,NA,NA,NA,NA,NA,0.1,30,1
"b","I","b_vs_I","no_paras","40",5.9835e+15,5.9835e+15,NA,100,NA,1.229e+10,0.01,NA,NA,NA,NA,NA,NA,1,30,1
"b","I","b_vs_I","no_paras","40",5.9835e+15,5.9835e+15,NA,100,NA,1.229e+10,0.01,NA,NA,NA,NA,NA,NA,10,30,1
"b","I","b_vs_I","no_paras","40",5.9835e+15,5.9835e+15,NA,100,NA,1.229e+10,0.01,NA,NA,NA,NA,NA,NA,3.1623,30,1
"b","I","b_vs_I","no_paras","40",5.9835e+15,5.9835e+15,NA,100,NA,1.229e+10,0.01,NA,NA,NA,NA,NA,NA,0.31623,30,1
"b","I","b_vs_I","no_paras","40",5.9835e+15,5.9835e+15,NA,10,NA,1.229e+10,0.1,NA,NA,NA,NA,NA,NA,0.1,30,1
"b","I","b_vs_I","no_paras","40",5.9835e+15,5.9835e+15,NA,10,NA,1.229e+10,0.1,NA,NA,NA,NA,NA,NA,1,30,1
"b","I","b_vs_I","no_paras","40",5.9835e+15,5.9835e+15,NA,10,NA,1.229e+10,0.1,NA,NA,NA,NA,NA,NA,10,30,1
"b","I","b_vs_I","no_paras","40",5.9835e+15,5.9835e+15,NA,10,NA,1.229e+10,0.1,NA,NA,NA,NA,NA,NA,3.1623,30,1
"b","I","b_vs_I","no_paras","40",5.9835e+15,5.9835e+15,NA,10,NA,1.229e+10,0.1,NA,NA,NA,NA,NA,NA,0.31623,30,1
"b","I","b_vs_I","no_paras","40",5.9835e+15,5.9835e+15,NA,1,NA,1.229e+10,1,NA,NA,NA,NA,NA,NA,0.1,30,1
"b","I","b_vs_I","no_paras","40",5.9835e+15,5.9835e+15,NA,1,NA,1.229e+10,1,NA,NA,NA,NA,NA,NA,1,30,1
"b","I","b_vs_I","no_paras","40",5.9835e+15,5.9835e+15,NA,1,NA,1.229e+10,1,NA,NA,NA,NA,NA,NA,10,30,1
"b","I","b_vs_I","no_paras","40",5.9835e+15,5.9835e+15,NA,1,NA,1.229e+10,1,NA,NA,NA,NA,NA,NA,3.1623,30,1
"b","I","b_vs_I","no_paras","40",5.9835e+15,5.9835e+15,NA,1,NA,1.229e+10,1,NA,NA,NA,NA,NA,NA,0.31623,30,1
"b","I","b_vs_I","no_paras","40",5.9835e+15,5.9835e+15,NA,0.1,NA,1.229e+10,10,NA,NA,NA,NA,NA,NA,0.1,30,1
"b","I","b_vs_I","no_paras","40",5.9835e+15,5.9835e+15,NA,0.1,NA,1.229e+10,10,NA,NA,NA,NA,NA,NA,1,30,1
"b","I","b_vs_I","no_paras","40",5.9835e+15,5.9835e+15,NA,0.1,NA,1.229e+10,10,NA,NA,NA,NA,NA,NA,10,30,1
"b","I","b_vs_I","no_paras","40",5.9835e+15,5.9835e+15,NA,0.1,NA,1.229e+10,10,NA,NA,NA,NA,NA,NA,3.1623,30,1
"b","I","b_vs_I","no_paras","40",5.9835e+15,5.9835e+15,NA,0.1,NA,1.229e+10,10,NA,NA,NA,NA,NA,NA,0.31623,30,1
"b","I","b_vs_I","no_paras","40",5.9835e+15,5.9835e+15,NA,0.01,NA,1.229e+10,100,NA,NA,NA,NA,NA,NA,0.1,30,1
"b","I","b_vs_I","no_paras","40",5.9835e+15,5.9835e+15,NA,0.01,NA,1.229e+10,100,NA,NA,NA,NA,NA,NA,1,30,1
"b","I","b_vs_I","no_paras","40",5.9835e+15,5.9835e+15,NA,0.01,NA,1.229e+10,100,NA,NA,NA,NA,NA,NA,10,30,1
"b","I","b_vs_I","no_paras","40",5.9835e+15,5.9835e+15,NA,0.01,NA,1.229e+10,100,NA,NA,NA,NA,NA,NA,3.1623,30,1
"b","I","b_vs_I","no_paras","40",5.9835e+15,5.9835e+15,NA,0.01,NA,1.229e+10,100,NA,NA,NA,NA,NA,NA,0.31623,30,1
"b","Y","b_vs_Y","no_paras","40",9.3965e+15,1.9321e+15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84,1.229e+10,0.1,30,0.205619113499707
"b","Y","b_vs_Y","no_paras","40",9.3965e+15,1.9321e+15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84,1.229e+10,1,30,0.205619113499707
"b","Y","b_vs_Y","no_paras","40",9.3965e+15,1.9321e+15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84,1.229e+10,10,30,0.205619113499707
"b","Y","b_vs_Y","no_paras","40",9.3965e+15,1.9321e+15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84,1.229e+10,3.1623,30,0.205619113499707
"b","Y","b_vs_Y","no_paras","40",9.3965e+15,1.9321e+15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84,1.229e+10,0.31623,30,0.205619113499707
"b","Y","b_vs_Y","no_paras","40",5.9835e+15,5.9835e+15,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.229e+10,0.1,30,1
"b","Y","b_vs_Y","no_paras","40",5.9835e+15,5.9835e+15,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.229e+10,1,30,1
"b","Y","b_vs_Y","no_paras","40",5.9835e+15,5.9835e+15,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.229e+10,10,30,1
"b","Y","b_vs_Y","no_paras","40",5.9835e+15,5.9835e+15,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.229e+10,3.1623,30,1
"b","Y","b_vs_Y","no_paras","40",5.9835e+15,5.9835e+15,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.229e+10,0.31623,30,1
"b","Y","b_vs_Y","no_paras","40",2.2119e+15,1.2646e+16,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19,1.229e+10,0.1,30,5.71725665717257
"b","Y","b_vs_Y","no_paras","40",2.2119e+15,1.2646e+16,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19,1.229e+10,1,30,5.71725665717257
"b","Y","b_vs_Y","no_paras","40",2.2119e+15,1.2646e+16,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19,1.229e+10,10,30,5.71725665717257
"b","Y","b_vs_Y","no_paras","40",2.2119e+15,1.2646e+16,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19,1.229e+10,3.1623,30,5.71725665717257
"b","Y","b_vs_Y","no_paras","40",2.2119e+15,1.2646e+16,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19,1.229e+10,0.31623,30,5.71725665717257
"b","Y","b_vs_Y","no_paras","40",8.4467e+14,1.8566e+16,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41,1.229e+10,0.1,30,21.9801816093859
"b","Y","b_vs_Y","no_paras","40",8.4467e+14,1.8566e+16,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41,1.229e+10,1,30,21.9801816093859
"b","Y","b_vs_Y","no_paras","40",8.4467e+14,1.8566e+16,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41,1.229e+10,10,30,21.9801816093859
"b","Y","b_vs_Y","no_paras","40",8.4467e+14,1.8566e+16,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41,1.229e+10,3.1623,30,21.9801816093859
"b","Y","b_vs_Y","no_paras","40",8.4467e+14,1.8566e+16,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41,1.229e+10,0.31623,30,21.9801816093859
"b","Y","b_vs_Y","no_paras","40",1.0626e+16,7.2614e+14,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71,1.229e+10,0.1,30,0.0683361565970262
"b","Y","b_vs_Y","no_paras","40",1.0626e+16,7.2614e+14,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71,1.229e+10,1,30,0.0683361565970262
"b","Y","b_vs_Y","no_paras","40",1.0626e+16,7.2614e+14,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71,1.229e+10,10,30,0.0683361565970262
"b","Y","b_vs_Y","no_paras","40",1.0626e+16,7.2614e+14,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71,1.229e+10,3.1623,30,0.0683361565970262
"b","Y","b_vs_Y","no_paras","40",1.0626e+16,7.2614e+14,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71,1.229e+10,0.31623,30,0.0683361565970262
"I","cA","I_vs_cA","local","40",1.3799e+11,740580000,0.44,100,4.17e-16,1e-14,0.01,NA,NA,NA,NA,NA,NA,NA,NA,0.00536691064569896
"I","cA","I_vs_cA","local","40",1.3799e+11,740580000,0.67,100,4.17e-16,1e-14,0.01,NA,NA,NA,NA,NA,NA,NA,NA,0.00536691064569896
"I","cA","I_vs_cA","local","40",1.3799e+11,740580000,1,100,4.17e-16,1e-14,0.01,NA,NA,NA,NA,NA,NA,NA,NA,0.00536691064569896
"I","cA","I_vs_cA","local","40",1.3799e+11,740580000,1.5,100,4.17e-16,1e-14,0.01,NA,NA,NA,NA,NA,NA,NA,NA,0.00536691064569896
"I","cA","I_vs_cA","local","40",1.3799e+11,740580000,2.25,100,4.17e-16,1e-14,0.01,NA,NA,NA,NA,NA,NA,NA,NA,0.00536691064569896
"I","cA","I_vs_cA","local","40",1.1425e+11,6416200000,0.44,10,4.17e-16,1e-14,0.1,NA,NA,NA,NA,NA,NA,NA,NA,0.0561592997811816
"I","cA","I_vs_cA","local","40",1.1425e+11,6416200000,0.67,10,4.17e-16,1e-14,0.1,NA,NA,NA,NA,NA,NA,NA,NA,0.0561592997811816
"I","cA","I_vs_cA","local","40",1.1425e+11,6416300000,1,10,4.17e-16,1e-14,0.1,NA,NA,NA,NA,NA,NA,NA,NA,0.0561601750547046
"I","cA","I_vs_cA","local","40",1.1425e+11,6416300000,1.5,10,4.17e-16,1e-14,0.1,NA,NA,NA,NA,NA,NA,NA,NA,0.0561601750547046
"I","cA","I_vs_cA","local","40",1.1425e+11,6416300000,2.25,10,4.17e-16,1e-14,0.1,NA,NA,NA,NA,NA,NA,NA,NA,0.0561601750547046
"I","cA","I_vs_cA","local","40",7.2031e+10,7.2031e+10,0.44,1,4.17e-16,1e-14,1,NA,NA,NA,NA,NA,NA,NA,NA,1
"I","cA","I_vs_cA","local","40",7.2031e+10,7.2031e+10,0.67,1,4.17e-16,1e-14,1,NA,NA,NA,NA,NA,NA,NA,NA,1
"I","cA","I_vs_cA","local","40",7.2031e+10,7.2031e+10,1,1,4.17e-16,1e-14,1,NA,NA,NA,NA,NA,NA,NA,NA,1
"I","cA","I_vs_cA","local","40",7.2032e+10,7.2032e+10,1.5,1,4.17e-16,1e-14,1,NA,NA,NA,NA,NA,NA,NA,NA,1
"I","cA","I_vs_cA","local","40",7.2032e+10,7.2032e+10,2.25,1,4.17e-16,1e-14,1,NA,NA,NA,NA,NA,NA,NA,NA,1
"I","cA","I_vs_cA","local","40",6.9871e+10,1.1072e+12,0.44,0.1,4.17e-16,1e-14,10,NA,NA,NA,NA,NA,NA,NA,NA,15.8463454079661
"I","cA","I_vs_cA","local","40",6.9872e+10,1.1073e+12,0.67,0.1,4.17e-16,1e-14,10,NA,NA,NA,NA,NA,NA,NA,NA,15.8475498053584
"I","cA","I_vs_cA","local","40",6.9874e+10,1.1073e+12,1,0.1,4.17e-16,1e-14,10,NA,NA,NA,NA,NA,NA,NA,NA,15.8470962017346
"I","cA","I_vs_cA","local","40",6.9876e+10,1.1074e+12,1.5,0.1,4.17e-16,1e-14,10,NA,NA,NA,NA,NA,NA,NA,NA,15.8480737306085
"I","cA","I_vs_cA","local","40",6.9879e+10,1.1076e+12,2.25,0.1,4.17e-16,1e-14,10,NA,NA,NA,NA,NA,NA,NA,NA,15.850255441549
"I","cA","I_vs_cA","local","40",9.4277e+10,1.3516e+13,0.44,0.01,4.17e-16,1e-14,100,NA,NA,NA,NA,NA,NA,NA,NA,143.36476553136
"I","cA","I_vs_cA","local","40",9.4253e+10,1.3523e+13,0.67,0.01,4.17e-16,1e-14,100,NA,NA,NA,NA,NA,NA,NA,NA,143.47553924013
"I","cA","I_vs_cA","local","40",9.4219e+10,1.3534e+13,1,0.01,4.17e-16,1e-14,100,NA,NA,NA,NA,NA,NA,NA,NA,143.644063299335
"I","cA","I_vs_cA","local","40",9.4166e+10,1.3549e+13,1.5,0.01,4.17e-16,1e-14,100,NA,NA,NA,NA,NA,NA,NA,NA,143.884204489943
"I","cA","I_vs_cA","local","40",9.4085e+10,1.3573e+13,2.25,0.01,4.17e-16,1e-14,100,NA,NA,NA,NA,NA,NA,NA,NA,144.263166285805
"I","Chi","I_vs_Chi","local","40",1.3799e+11,740530000,NA,100,NA,1e-14,0.01,0.42,315,NA,NA,NA,NA,NA,NA,0.00536654830060149
"I","Chi","I_vs_Chi","local","40",1.3798e+11,7.41e+08,NA,100,NA,1e-14,0.01,5.62,315,NA,NA,NA,NA,NA,NA,0.00537034352804754
"I","Chi","I_vs_Chi","local","40",1.3799e+11,740580000,NA,100,NA,1e-14,0.01,1,315,NA,NA,NA,NA,NA,NA,0.00536691064569896
"I","Chi","I_vs_Chi","local","40",1.3799e+11,740510000,NA,100,NA,1e-14,0.01,0.18,315,NA,NA,NA,NA,NA,NA,0.0053664033625625
"I","Chi","I_vs_Chi","local","40",1.3799e+11,740710000,NA,100,NA,1e-14,0.01,2.37,315,NA,NA,NA,NA,NA,NA,0.00536785274295239
"I","Chi","I_vs_Chi","local","40",1.1425e+11,6415700000,NA,10,NA,1e-14,0.1,0.42,315,NA,NA,NA,NA,NA,NA,0.0561549234135667
"I","Chi","I_vs_Chi","local","40",1.1423e+11,6420600000,NA,10,NA,1e-14,0.1,5.62,315,NA,NA,NA,NA,NA,NA,0.0562076512299746
"I","Chi","I_vs_Chi","local","40",1.1425e+11,6416300000,NA,10,NA,1e-14,0.1,1,315,NA,NA,NA,NA,NA,NA,0.0561601750547046
"I","Chi","I_vs_Chi","local","40",1.1425e+11,6415500000,NA,10,NA,1e-14,0.1,0.18,315,NA,NA,NA,NA,NA,NA,0.0561531728665208
"I","Chi","I_vs_Chi","local","40",1.1424e+11,6417500000,NA,10,NA,1e-14,0.1,2.37,315,NA,NA,NA,NA,NA,NA,0.0561755952380952
"I","Chi","I_vs_Chi","local","40",7.2041e+10,7.202e+10,NA,1,NA,1e-14,1,0.42,315,NA,NA,NA,NA,NA,NA,0.999708499326772
"I","Chi","I_vs_Chi","local","40",7.1954e+10,7.2117e+10,NA,1,NA,1e-14,1,5.62,315,NA,NA,NA,NA,NA,NA,1.00226533618701
"I","Chi","I_vs_Chi","local","40",7.2031e+10,7.2031e+10,NA,1,NA,1e-14,1,1,315,NA,NA,NA,NA,NA,NA,1
"I","Chi","I_vs_Chi","local","40",7.2045e+10,7.2016e+10,NA,1,NA,1e-14,1,0.18,315,NA,NA,NA,NA,NA,NA,0.999597473801097
"I","Chi","I_vs_Chi","local","40",7.2008e+10,7.2057e+10,NA,1,NA,1e-14,1,2.37,315,NA,NA,NA,NA,NA,NA,1.00068047994667
"I","Chi","I_vs_Chi","local","40",6.9926e+10,1.1069e+12,NA,0.1,NA,1e-14,10,0.42,315,NA,NA,NA,NA,NA,NA,15.8295912822126
"I","Chi","I_vs_Chi","local","40",6.9458e+10,1.1105e+12,NA,0.1,NA,1e-14,10,5.62,315,NA,NA,NA,NA,NA,NA,15.9880791269544
"I","Chi","I_vs_Chi","local","40",6.9874e+10,1.1073e+12,NA,0.1,NA,1e-14,10,1,315,NA,NA,NA,NA,NA,NA,15.8470962017346
"I","Chi","I_vs_Chi","local","40",6.9948e+10,1.1068e+12,NA,0.1,NA,1e-14,10,0.18,315,NA,NA,NA,NA,NA,NA,15.8231829358952
"I","Chi","I_vs_Chi","local","40",6.9751e+10,1.1083e+12,NA,0.1,NA,1e-14,10,2.37,315,NA,NA,NA,NA,NA,NA,15.8893779300655
"I","Chi","I_vs_Chi","local","40",9.4771e+10,1.3509e+13,NA,0.01,NA,1e-14,100,0.42,315,NA,NA,NA,NA,NA,NA,142.543605111268
"I","Chi","I_vs_Chi","local","40",8.9659e+10,1.3732e+13,NA,0.01,NA,1e-14,100,5.62,315,NA,NA,NA,NA,NA,NA,153.158076712879
"I","Chi","I_vs_Chi","local","40",9.4219e+10,1.3534e+13,NA,0.01,NA,1e-14,100,1,315,NA,NA,NA,NA,NA,NA,143.644063299335
"I","Chi","I_vs_Chi","local","40",9.4998e+10,1.35e+13,NA,0.01,NA,1e-14,100,0.18,315,NA,NA,NA,NA,NA,NA,142.10825491063
"I","Chi","I_vs_Chi","local","40",9.2896e+10,1.3591e+13,NA,0.01,NA,1e-14,100,2.37,315,NA,NA,NA,NA,NA,NA,146.303393041681
"I","cR","I_vs_cR","local","40",1.4481e+11,61096000,NA,100,NA,1e-14,0.01,NA,NA,0.67,2.25e-14,NA,NA,NA,NA,0.000421904564601892
"I","cR","I_vs_cR","local","40",1.3799e+11,740580000,NA,100,NA,1e-14,0.01,NA,NA,1,2.25e-14,NA,NA,NA,NA,0.00536691064569896
